date,review,rating,isEdited,userName,title,developerResponse,App_Name
2019-11-13 13:14:55,This App keeps me going. The motivations are amazing. Anytime I’m feeling some type of way just in time a motivation pops up and it keeps me going through out the day. I love this app so much I’m gonna recommend this app to my parents,5,False,Anointed P,The Best Motivational App,,Motivation Daily quotes
2019-10-29 02:29:36,The only bad thing is you have to pay in order to get quotes from certain groups which is really annoying. You can get only like 5 of them unless you lay to unlock all.,5,False,keira hyder,Hmm,,Motivation Daily quotes
2019-11-08 01:24:05,This app is amazing because when you are feeling down and sad these quotes bring your mood up to happiness because they give you quotes to give you confidence in yourself and it also gives you a happy mood for the rest of the day. So keep it up!!!!,4,False,vsndbdbjebe,The best,,Motivation Daily quotes
2019-04-28 14:35:37,I really enjoy this app. I would purchase the whole package if there was a discount for disabled people. In my condition I find it particularly helpful with difficult days and times. Its even given me a new appreciation for my phone Lol,5,False,Latysha Lyn,Motivation review,,Motivation Daily quotes
2019-01-14 03:03:53,The quotes are very inspiring. They pop up on my watch throughout the day and sometimes I forget I have the app when I’m going through a stressful day and then I get a happy surprise when an amazing quote pops up. Really makes me strive for greatness. BEST MOTIVATION QUOTE APP IN THE APP STORE. MUST DOWNLOAD. YOU WILL NOT REGRET IT.,5,False,Briiwantsacookie,Absolutely love this app,"{'id': 6846075, 'body': ""We're so glad to hear that! It means a lot to us. Thank you!"", 'modified': '2019-01-15T12:40:50Z'}",Motivation Daily quotes
2018-06-17 17:02:35,"I absolutely love this app, sometimes it just says what you need to hear at the right time no matter the situation if you sit back think and digest what it says it will make you think about how it affects you in life",5,False,amnndnhdrksl,Words of Wisdom,,Motivation Daily quotes
2023-10-30 20:42:10,This app shares positivity with people who are willing to accept it and I’m very thankful for that because I could have a bad day and just remember to go to this app and read some quotes,5,False,babyshawn45678910,Positivity,,Motivation Daily quotes
2023-08-03 03:14:42,"This app helps me get through my day wether I’m getting inspiration notifications or from the widgets on my Lock Screen, it keeps me going and I’m great full for this app",5,False,iPhone 69420,Amazing,,Motivation Daily quotes
2023-07-05 11:11:57,"I love this app- I set a motivational text for every morning, and it’s a great way to start my day. I also read through all the slogans whenever I need a boost or wisdom. It’s a wonderful app!",5,False,JackHack1234,Love This!,,Motivation Daily quotes
2023-04-27 21:55:42,"They be right on time with my thoughts,situation, and circumstances giving new directions to my path of life
when hopeless & quotes pop up to encourage you to be come more hopeful",5,False,bronze suga,Motivation,"{'id': 36713348, 'body': ""We're so happy to hear that our app is giving you hope and encouragement. We appreciate you!"", 'modified': '2023-05-24T17:36:12Z'}",Motivation Daily quotes
2023-01-17 14:35:10,Had this app for like a month and this is honestly changed how I think and what I do and say  it’s changing me for the better and I recommend this app to everyone,5,False,drakeisdops21,Inspiring asl,"{'id': 34388373, 'body': 'That’s so great to hear! Thank you for recommending our app!\n', 'modified': '2023-01-19T21:37:15Z'}",Motivation Daily quotes
2022-10-27 01:19:44,"Some of the quotes don’t really stick with you. But, the right quote at the right time can change the way you look at your life.",5,False,Acegaming101,Life changing,,Motivation Daily quotes
2022-11-10 23:14:17,"I really enjoy the app. I mainly use it for the daily quotes. They are really great pick-me-ups throughout the day. The ads start getting more intense after a while and a couple quotes didn’t make sense, but overall it’s really nice.",4,False,Stop the control,Really nice,,Motivation Daily quotes
2022-07-20 17:28:38,I will never rest or be at piece until I can figure it out. Now that we know that I was right from the start. I can duplicate the events to cause a reaction,5,False,s.h20,Why,,Motivation Daily quotes
2022-05-22 22:06:32,"This app sends me good quotes and helps me improve not only how to deal with everyday issues, but within self. I highly recommend.",5,False,teemater,It’s for self improvement!!,,Motivation Daily quotes
2022-05-01 09:58:59,"I definitely recommend this for others, this app is already teaching me a lot💯",5,False,Mekhi💯,Definitely recommend💯,,Motivation Daily quotes
2021-12-06 16:25:54,It’s such a great app to use and the messages I receive are either something that I needed to hear or something I wanted to understand about something in life!!,5,False,K'Terrius,Great app!,,Motivation Daily quotes
2022-04-10 16:43:55,Having issues trying to change the notification pop-ups on my Lock Screen. But I can’t contact support to figure out how to change the subjects being posted. Looked everywhere. 🤔,3,False,tjs17771,Needs Support Contact,,Motivation Daily quotes
2021-10-09 15:16:47,Ever since I’ve downloaded this app witch was like 3 mins ago I’ve been feeling more of myself again not caring what anyone thinks in the world🥰🌎,5,False,bendnrbkf,Ever since I’ve downloaded this app,"{'id': 25706618, 'body': 'We are so happy that you are enjoying the app. Thank you so much for your feedback!', 'modified': '2021-10-15T17:01:04Z'}",Motivation Daily quotes
2021-08-14 16:01:36,"I had to ponder what to call it lol, but I love this app. It has a diverse array of quotes, affirmations, and perspectives on life. It always says the right thing at the right time. 

Much love to the developers & team spreading knowledge and insight.",5,False,Pen Artíst,Notification Therapy,"{'id': 24575917, 'body': 'We are so grateful for your kind words. Thanks for sharing your review with us and the community.', 'modified': '2021-08-18T10:25:29Z'}",Motivation Daily quotes
2021-05-21 21:59:13,every notification I get is always something positive and you makes my day 10 times better,5,False,goldenboaa,motives,,Motivation Daily quotes
2021-05-06 17:54:57,One of the greatest apps I’ve used for motivation not only for me but for the clients I treat. All my clients have said that looking at this is one of the nest parts of their day! I highly recommend.,5,False,ChrisRyanNYC,Motivate and lift yourself,"{'id': 22771453, 'body': 'Thank you so much for taking the time to leave us a review and thank you for your kind words, it means a lot!', 'modified': '2021-05-12T16:28:29Z'}",Motivation Daily quotes
2020-10-13 17:13:19,This app helps me so much on the daily basis it helps me get through the day I don’t know what I would do without this app. I’ve told my therapist about this app and she has referred it to all of her clients.,5,False,Mir707,Don’t know what I’d do without this app,,Motivation Daily quotes
2020-08-12 22:30:14,this app is perfect to find quotes that can cheer you up through hard times. it has so many themes for free and a lot that you can do without paying for it. love this and totally reccomend,5,False,cocoaxbutterfly,GREAT APP,,Motivation Daily quotes
2020-03-02 15:24:08,The name of this app fits so well. The quotes brings reassurance and is just good to have some uplifting words. Highly recommend. You will not be disappointed.,5,False,Loyal2223,I highly recommend,,Motivation Daily quotes
2020-04-20 15:19:00,"this app is amazing. it truly is. i love all the motivational quotes. sometimes, quotes pop up on my phone at the perfect time. like one time, i was going trough something, and it popped up. love that. but one thing i dont love is the locked stuff. because i feel like we shouldn’t have to pay just to get motivated. and i needed quotes about a certain topic, but it was locked. and im not spending money on it. but i just want to ask if maybe you could make some free? or make all of them free?? :) thank you for reading. have a great day!",4,False,Acct: itz_oceanna,i love this app.. but..,,Motivation Daily quotes
